cid,smiles,ik
86138,C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,RQDJADAKIFFEKQ-UHFFFAOYSA-N
5383,CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,HBPDKDSFLXWOAE-UHFFFAOYSA-N
15766,CSC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,LGZZJTIUEJNNKV-UHFFFAOYSA-N
443048,CCCCCOC(=O)COC1=C(C=C(C(=C1)N2C(=O)C3=C(C2=O)CCCC3)F)Cl,IRECWLYBCAZIJM-UHFFFAOYSA-N
91776,CC(C)CC1=C(C(=NC(=C1C(=O)OC)C(F)F)C(F)(F)F)C2=NCCS2,YIJZJEYQBAAWRJ-UHFFFAOYSA-N
11048796,CO/N=C(\C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)/C4=NOCCO4,UFEODZBUAFNAEU-NLRVBDNBSA-N
3032581,C(CNC(=S)[S-])NC(=S)[S-].[Mn+2],YKSNLCVSTHTHJA-UHFFFAOYSA-L
39223,CCOP(=S)(OCC)OC1=NN(C(=N1)Cl)C(C)C,XRHGWAGWAHHFLF-UHFFFAOYSA-N
1787910,C/C=C/C=C/CCCCCCCO,CSWBSLXBXRFNST-MQQKCMAXSA-N
7430,C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-],BIXZHMJUSMUDOQ-UHFFFAOYSA-N
3391107,C1=CC(=CC=C1OC2=C3C(=CC(=CC3=NC=C2)Cl)Cl)F,WRPIRSINYZBGPK-UHFFFAOYSA-N
5372405,CCNP(=S)(OC)O/C(=C/C(=O)OC(C)C)/C,BZNDWPRGXNILMS-VQHVLOKHSA-N
91699,CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2,HSMVPDGQOIQYSR-UHFFFAOYSA-N
176879,CC(C)OC(=O)NNC1=C(C=CC(=C1)C2=CC=CC=C2)OC,VHLKTXFWDRXILV-UHFFFAOYSA-N
39385,CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl,WURBVZBTWMNKQT-UHFFFAOYSA-N
6436605,CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O,FBOUIAKEJMZPQG-AWNIVKPZSA-N
2912,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,KAATUXNTWXVJKI-UHFFFAOYSA-N
54745,CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F,OLZQTUCTGLHFTQ-UHFFFAOYSA-N
9576412,CC1=NN(C(=C1/C=N/OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,YYJNOYZRYGDPNH-MFKUBSTISA-N
5889665,COC1=C(C=C(C=C1)/C(=C/C(=O)N2CCOCC2)/C3=CC=C(C=C3)Cl)OC,QNBTYORWCCMPQP-NBVRZTHBSA-N
25127,CCOC(=O)C1=CC=C(C=C1)N(C)C,FZUGPQWGEGAKET-UHFFFAOYSA-N
5803450,CCC(=O)/C=C/C1=CC=C(C=C1)OC,SLDQOBRACOQXGE-QPJJXVBHSA-N
31677,CCCCOCN(C1=C(C=CC=C1CC)CC)C(=O)CCl,HKPHPIREJKHECO-UHFFFAOYSA-N
122087,CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl,SOUGWDPPRBKJEX-UHFFFAOYSA-N
86367,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,HAORKNGNJCEJBX-UHFFFAOYSA-N
9959038,CC[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C[C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)\C)C,VOZIAWLUULBIPN-LRBNAKOISA-N
3317081,C1=CC=C(C(=C1)C2C(O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl,ZMYFCFLJBGAQRS-UHFFFAOYSA-N
62210,CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],PWNAWOCHVWERAR-UHFFFAOYSA-N
54778,CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,KIEDNEWSYUYDSN-UHFFFAOYSA-N
93516,CCOP(=S)(OC1=CN=C(N=C1)C(C)(C)C)OC(C)C,AWYOMXWDGWUJHS-UHFFFAOYSA-N
29216,CNC(=O)N(C)C1=NC2=CC=CC=C2S1,RRVIAQKBTUQODI-UHFFFAOYSA-N
2724159,CC(=C)[C@H]1CCC(=CC1)C=O,RUMOYJJNUMEFDD-SNVBAGLBSA-N
5284341,C1=CC=C(C=C1)C2=CC=C(C=C2)N.Cl,GUHXYHYUBFCYGJ-UHFFFAOYSA-N
2723622,CCCCNC(=S)NCCCC,KFFQABQEJATQAT-UHFFFAOYSA-N
8268,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C(Cl)(Cl)Cl)O)Cl,UOAMTSKGCBMZTC-UHFFFAOYSA-N
7693,C1=CC(=CC=C1N=C=O)Cl,ADAKRBAJFHTIEW-UHFFFAOYSA-N
80277,C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,LQDARGUHUSPFNL-UHFFFAOYSA-N
3032472,CC(C)NC1=NC(=NC(=N1)SC)N=[N+]=[N-],AFIIBUOYKYSPKB-UHFFFAOYSA-N
83975,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,CXBMCYHAMVGWJQ-UHFFFAOYSA-N
153974,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,IXSZQYVWNJNRAL-UHFFFAOYSA-N
213031,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,VDLGAVXLJYLFDH-UHFFFAOYSA-N
62829,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)CC=C,ZCVAOQKBXKSDMS-PVAVHDDUSA-N
9578570,C/C(=N\OCC1=CC=CC=C1/C(=N/OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F,ONCZDRURRATYFI-QTCHDTBASA-N
86398,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,MUJOIMFVNIBMKC-UHFFFAOYSA-N
13218777,C[C@H]1[C@@H](SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl,XGWIJUOSCAQSSV-XHDPSFHLSA-N
135491830,CCC/C(=N\OCC)/C1=C(CC(CC1=O)CC(C)SCC)O,CSPPKDPQLUUTND-NBVRZTHBSA-N
92425,C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F,FOUWCSDKDDHKQP-UHFFFAOYSA-N
21804,CCOP(=O)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,OTMOUPHCTWPNSL-UHFFFAOYSA-N
90462,C1=CC=C2C(=C1)C(=O)N(N=N2)CCl,DIBUQPIFKGWZDT-UHFFFAOYSA-N
30692,C1=CC=C2C(=C1)N=C(S2)SCSC#N,TUBQDCKAWGHZPF-UHFFFAOYSA-N
86429,CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F,IANUJLZYFUDJIH-UHFFFAOYSA-N
11097730,C1CC1(C(=O)NC2=C(C=C(C=C2)Cl)Cl)C(=O)O,GLWWLNJJJCTFMZ-UHFFFAOYSA-N
41381,CCN(CC(=C)C)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],PTFJIKYUEPWBMS-UHFFFAOYSA-N
50367,CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2,PRLVTUNWOQKEAI-UHFFFAOYSA-N
10403199,C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,LMVPQMGRYSRMIW-KRWDZBQOSA-N
93379,C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl,GPXLRLUVLMHHIK-UHFFFAOYSA-N
20965,CCOP(=S)(OCC)OC1=CC(=C(C=C1Cl)Br)Cl,KWGUFOITWDSNQY-UHFFFAOYSA-N
28999,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,GYHPTPQZVBYHLC-UHFFFAOYSA-N
86173,CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,BQYJATMQXGBDHF-UHFFFAOYSA-N
33360,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,IRCMYGHHKLLGHV-UHFFFAOYSA-N
22833489,CCC(C(C(CC(C(C(C)Cl)Cl)Cl)Cl)Cl)Cl,ZPSFPNSXYWWGRF-UHFFFAOYSA-N
3352,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,ZOCSXAVNDGMNBV-UHFFFAOYSA-N
36565,CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],SPNQRCTZKIBOAX-UHFFFAOYSA-N
6422843,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,HZRSNVGNWUDEFX-UHFFFAOYSA-N
177863,CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=C(C=C(C=C3)Cl)Cl,DTDSAWVUFPGDMX-UHFFFAOYSA-N
213032,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,PCCSBWNGDMYFCW-UHFFFAOYSA-N
11826859,CC(C)(C(=O)OCC=C)OC(=O)C1=C(C=CC(=C1)N2C(=O)C=C(N(C2=O)C)C(F)(F)F)Cl,JEDYYFXHPAIBGR-UHFFFAOYSA-N
60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,MWLSOWXNZPKENC-UHFFFAOYSA-N
91757,CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC,YUBJPYNSGLJZPQ-UHFFFAOYSA-N
47938,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,PQKBPHSEKWERTG-UHFFFAOYSA-N
19587,CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl,BYYMILHAKOURNM-UHFFFAOYSA-N
91731,C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,UZCGKGPEKUCDTF-UHFFFAOYSA-N
86132,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,UFNOUKDBUJZYDE-UHFFFAOYSA-N
100524,CC1=CC(=C(C=C1)OP(=S)(NC(C)C)OC)[N+](=O)[O-],VHEWQRWLIDWRMR-UHFFFAOYSA-N
51605,CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2,HJUFTIJOISQSKQ-UHFFFAOYSA-N
61594,C1CCC(C1)C2=C(C=CC(=C2)Cl)O,LZUKCYHMVDGDBK-UHFFFAOYSA-N
86013,CCOC1=CC2=C(C=C1)NC(CC2C)(C)C,YLDDCEXDGNXCIO-UHFFFAOYSA-N
12942137,CCCCCCCCCCCCCCN(CCO)CCO,CPHJEACXPATRSU-UHFFFAOYSA-N
64865,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)NN,KMWIPXLIKIAZMT-UHFFFAOYSA-N
62379,CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],HJNAJKBRYDFICV-UHFFFAOYSA-M
87323,C(#N)C1=C(C(=C(C(=N1)Cl)Cl)Cl)Cl,KFPBGJYBKSQIAI-UHFFFAOYSA-N
18193,CO[Si](C)(C1=CC=CC=C1)OC,CVQVSVBUMVSJES-UHFFFAOYSA-N
119193,CCCCCCOC1=C(C(=C(C(=C1)C)O)C)C,ATMNQRRJNBCQJO-UHFFFAOYSA-N
117640,CC(C)(C)OC(=O)C1=CC=C(C=C1)O,WHWMOMRHHQLBQQ-UHFFFAOYSA-N
91683,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl,SAPGTCDSBGMXCD-UHFFFAOYSA-N
53672,CCOC(=O)COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],IPPAUTOBDWNELX-UHFFFAOYSA-N
91692,C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3,OGYFATSSENRIKG-UHFFFAOYSA-N
89440,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,DNRJTBAOUJJKDY-UHFFFAOYSA-N
28768,C1=CC(=CN=C1)C(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O,NBNTWDUNCHRWMT-UHFFFAOYSA-N
74266,CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C,ODTQUKVFOLFLIQ-UHFFFAOYSA-N
66573,CCN1C2=C(C=C(C=C2)[N+](=O)[O-])C3=CC=CC=C31,WONHLSYSHMRRGO-UHFFFAOYSA-N
2723715,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.O.Cl,NDLHUHRGAIHALB-UHFFFAOYSA-N
91693,CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl,WKBPZYKAUNRMKP-UHFFFAOYSA-N
6636,C1=CC=C(C=C1)S(=O)(=O)OC2=CC=C(C=C2)Cl,SPJOZZSIXXJYBT-UHFFFAOYSA-N
11488,C1=CC=C(C=C1)[Hg]C2=CC=CC=C2,HWMTUNCVVYPZHZ-UHFFFAOYSA-N
36679,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,PUIYMUZLKQOUOZ-UHFFFAOYSA-N
15530,C1=C(C=C(C(=C1I)O)I)C#N,NRXQIUSYPAHGNM-UHFFFAOYSA-N
34313,CC1=C(OC(=C1C(=O)NC2=CC=CC=C2)C)C,ZWJNEYVWPYIKMB-UHFFFAOYSA-N
36392,CCCN(CCCl)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],MNFMIVVPXOGUMX-UHFFFAOYSA-N
15969,COC(=O)NC1=CC(=C(C=C1)Cl)Cl,WOZQBERUBLYCEG-UHFFFAOYSA-N
10303,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,CEQFOVLGLXCDCX-UHFFFAOYSA-N
118703,CCCC1C(=CC(=CN1C2=CC=CC=C2)CC)CC,IAAASXBHFUJLHW-UHFFFAOYSA-N
7348,CCCCCCCCCCCC(=O)N(C)CC(=O)O,BACYUWVYYTXETD-UHFFFAOYSA-N
27295,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],HHMCAJWVGYGUEF-UHFFFAOYSA-N
28292,CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2,AWZOLILCOUMRDG-UHFFFAOYSA-N
37125,CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC,JXHJNEJVUNHLKO-UHFFFAOYSA-N
26033,CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C,JOOMJVFZQRQWKR-UHFFFAOYSA-N
803,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,RSTKLPZEZYGQPY-UHFFFAOYSA-N
6515,CCO[Si](CC)(OCC)OCC,DENFJSAFJTVPJR-UHFFFAOYSA-N
91593,C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)CC4=CC=C(C=C4)N(CC5CO5)CC6CO6,FAUAZXVRLVIARB-UHFFFAOYSA-N
517383,C1=CC=C(C=C1)C2=CC=CC=C2[O-].O.O.O.O.[Na+],SEVSIOOUCUTMMP-UHFFFAOYSA-M
87391,CCO[Si](CC(C)C)(OCC)OCC,ALVYUZIFSCKIFP-UHFFFAOYSA-N
66609,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,VMZVBRIIHDRYGK-UHFFFAOYSA-N
1711973,C[C@@H](CCCC(C)(C)OC)C/C=C/C(=C/C(=O)OC(C)C)/C,NFGXHKASABOEEW-GYMWBFJFSA-N
93335,CC(C)CC(C)N(C1=CC=CC=C1)C2=CC=C(C=C2)N,KZTCAXCBXSIQSS-UHFFFAOYSA-N
189821,CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C,FBHSPRKOSMHSIF-GRMWVWQJSA-N
8228,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,XZZXIYZZBJDEEP-UHFFFAOYSA-N
1548887,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,MLKXDPUZXIRXEP-MFOYZWKCSA-N
33443,CCC(C)NC1=NC(=NC(=N1)NCC)OC,ZJMZZNVGNSWOOM-UHFFFAOYSA-N
17531,CCOP(=S)(OCC)SCN1C(=O)C2=CC=CC=C2N=N1,RQVGAIADHNPSME-UHFFFAOYSA-N
16116,CC1CCCCC1NC(=O)NC2=CC=CC=C2,JXVIIQLNUPXOII-UHFFFAOYSA-N
13081,CCOP(=S)(OCC)SCSC1=CC=C(C=C1)Cl,VEDTXTNSFWUXGQ-UHFFFAOYSA-N
38884,CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C,DSKJPMWIHSOYEA-UHFFFAOYSA-N
1474,C1=CC=NC(=C1)C2=CC=CC=N2,ROFVEXUMMXZLPA-UHFFFAOYSA-N
31957,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OCC)OCC)C,TZBPRYIIJAJUOY-UHFFFAOYSA-N
6694,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],PYWVYCXTNDRMGF-UHFFFAOYSA-N
66571,CCOC1=CC(=C(C=C1N2CCOCC2)OCC)[N+](=O)[O-],KNHGNICBXADRMC-UHFFFAOYSA-N
192197,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,PBBGSZCBWVPOOL-HDICACEKSA-N
18980,C1=CC=C2C(=C1)C(=NC2=N)N,RZVCEPSDYHAHLX-UHFFFAOYSA-N
6624,CC(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,URYAFVKLYSEINW-UHFFFAOYSA-N
15325,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])SC#N,XQDQRCRASHAZBA-UHFFFAOYSA-N
93012,CCCCC(CC)C(C#C)O,CUUQUEAUUPYEKK-UHFFFAOYSA-N
23661981,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)[O-].[Na+],GGCZERPQGJTIQP-UHFFFAOYSA-M
79688,C1=CC=C(C=C1)C2=C(C=C(C=C2)O)Cl,MXORDJXBRHNWBE-UHFFFAOYSA-N
84733,C(COCCS)OCCS,HCZMHWVFVZAHCR-UHFFFAOYSA-N
85821,CCCCCCC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,JQTYAZKTBXWQOM-UHFFFAOYSA-N
1549133,CC(C)C[C@@H](C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,CBPJQFCAFFNICX-IBGZPJMESA-N
81346,CCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCC,QJRSPJSHRYYBJL-UHFFFAOYSA-N
352309,CCCCCCCCCCCCN(CCO)CCO,NKFNBVMJTSYZDV-UHFFFAOYSA-N
80434,C1=CC(=CC=C1N)OC2=CC(=C(C=C2)N)N,MPKIJEUTPZPJFP-UHFFFAOYSA-N
6867,CC1=CC(=O)OC2=C1C=CC(=C2)N(C)C,GZEYLLPOQRZUDF-UHFFFAOYSA-N
75444,CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(CC)CC)C3=CC=C(C=C3)N(CC)CC)C4=CC=CC=C14.[Cl-],ROVRRJSRRSGUOL-UHFFFAOYSA-N
79633,CC(C)C1=CC2=C(C=C1)SC3=CC=CC=C3C2=O,KTALPKYXQZGAEG-UHFFFAOYSA-N
16143,CCCCCCCC1=CC=C(C=C1)O,KNDDEFBFJLKPFE-UHFFFAOYSA-N
10234,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)C=C(C)C,ZRDUSMYWDRPZRM-UHFFFAOYSA-N
51369,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2,CJPQIRJHIZUAQP-UHFFFAOYSA-N
4578030,CCC1OCC(O1)COC2=CC=C(C=C2)OC3=CC=CC=C3,ZDOOQPFIGYHZFV-UHFFFAOYSA-N
40520,CC(C)OC(=O)C(C)N(C1=CC(=C(C=C1)F)Cl)C(=O)C2=CC=CC=C2,IKVXBIIHQGXQRQ-UHFFFAOYSA-N
19402,C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O,UDHXJZHVNHGCEC-UHFFFAOYSA-N
33500,CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],ITVQAKZNYJEWKS-UHFFFAOYSA-N
91673,CCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,DWRKFAJEBUWTQM-UHFFFAOYSA-N
4767,CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,SBNFWQZLDJGRLK-UHFFFAOYSA-N
93365,C[C@@H]1CN(C[C@@H](O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
5377791,CCOP(=O)(OCC)O/C(=C/Cl)/C1=C(C=C(C=C1)Cl)Cl,FSAVDKDHPDSCTO-XYOKQWHBSA-N
19756,C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3,UYJUZNLFJAWNEZ-UHFFFAOYSA-N
11140605,CCC1=CC=CC(=C1N([C@@H](C)COC)C(=O)CCl)C,WVQBLGZPHOPPFO-LBPRGKRZSA-N
32184,CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2,AMFGTOFWMRQMEM-UHFFFAOYSA-N
91778,CCOCN1C(=C(C(=C1C(F)(F)F)Br)C#N)C2=CC=C(C=C2)Cl,CWFOCCVIPCEQCK-UHFFFAOYSA-N
9570290,CCOP(=S)(OCC)O/N=C(\C#N)/C1=CC=CC=C1,ATROHALUCMTWTB-WYMLVPIESA-N
12309460,C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,RDYMFSUJUZBWLH-AZVNHNRSSA-N
76716,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,YWFPGFJLYRKYJZ-UHFFFAOYSA-N
66491,C1=CC2=C3C(=C1)C(=O)NC(=O)C3=CC=C2,XJHABGPPCLHLLV-UHFFFAOYSA-N
4493,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,XWXYUMMDTVBTOU-UHFFFAOYSA-N
181518,[I-].[I-].[Hg+2],YFDLHELOZYVNJE-UHFFFAOYSA-L
5387121,C1=CC=C(C=C1)COC(=O)/N=N/C(=O)OCC2=CC=CC=C2,IRJKSAIGIYODAN-ISLYRVAYSA-N
16834,C1CCOC(C1)N2C=NC3=C(N=CN=C32)NCC4=CC=CC=C4,POFWRMVFWIJXHP-UHFFFAOYSA-N
39230,COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],SUSRORUBZHMPCO-UHFFFAOYSA-N
6669,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C,WXCMHFPAUCOJIG-UHFFFAOYSA-N
10568,C(=C(I)I)(I)I,ZGQURDGVBSSDNF-UHFFFAOYSA-N
87019,C1=CN=CC=C1CCCC2=CC=NC=C2,OGNCVVRIKNGJHQ-UHFFFAOYSA-N
118379,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,IMQFZQVZKBIPCQ-UHFFFAOYSA-N
94544,C1=CC=C(C=C1)OC2=CC=CC(=C2)CBr,UJUNUASMYSTBSK-UHFFFAOYSA-N
4320947,C1C(O1)COC2=CC=C(C=C2)C(C3=CC=C(C=C3)OCC4CO4)C5=CC=C(C=C5)OCC6CO6,IGZBSJAMZHNHKE-UHFFFAOYSA-N
671,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O,VOJUXHHACRXLTD-UHFFFAOYSA-N
92387,CC(C)(C(=O)C1=CC=C(C=C1)SC)N2CCOCC2,LWRBVKNFOYUCNP-UHFFFAOYSA-N
6621,C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)Cl,OFCFYWOKHPOXKF-UHFFFAOYSA-N
78435,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,UUQHKWMIDYRWHH-UHFFFAOYSA-N
108381,CC(C)C1N(CCO1)CCOC(=O)NCCCCCCNC(=O)OCCN2CCOC2C(C)C,KQYKAMMEDGWORJ-UHFFFAOYSA-N
243274,CCOC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N,IAJNXBNRYMEYAZ-UHFFFAOYSA-N
15284,CC(=C)C(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OCC(COC(=O)C(=C)C)O)O,AMFGWXWBFGVCKG-UHFFFAOYSA-N
62556,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,KNSXNCFKSZZHEA-UHFFFAOYSA-N
6772,CCC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,SJEBAWHUJDUKQK-UHFFFAOYSA-N
116814,CN(C1CCCCC1)S(=O)(=O)C2=CC=CC=C2N,IPEHSCPRVOWQFQ-UHFFFAOYSA-N
93162,CCCCCC1=CC=C(C=C1)N,DGFTWBUZRHAHTH-UHFFFAOYSA-N
93312,C1=CC(=CC=C1C(=O)OCCCOC(=O)C2=CC=C(C=C2)N)N,YPACMOORZSDQDQ-UHFFFAOYSA-N
86171,CCC(CC1=CC=CC=C1)(C(=O)C2=CC=C(C=C2)N3CCOCC3)N(C)C,UHFFVFAKEGKNAQ-UHFFFAOYSA-N
604152,CC(=C)C1=CC(=CC=C1)C(C)(C)N=C=O,ZVEMLYIXBCTVOF-UHFFFAOYSA-N
74937,C1=CC=C(C=C1)CCCC2=CC=NC=C2,AQIIVEISJBBUCR-UHFFFAOYSA-N
108956,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,INXWLSDYDXPENO-UHFFFAOYSA-N
170286,C=CC(=O)OCCN1C(=O)N(C(=O)N(C1=O)CCOC(=O)C=C)CCOC(=O)C=C,YIJYFLXQHDOQGW-UHFFFAOYSA-N
