row_idx,inchikey,name,std_smiles
171,JFMGQFRSTYRPRU-UHFFFAOYSA-N,OADMET-0005918,Cc1cccc(NC(=O)C2CCCN(c3nc4ccccc4s3)C2)n1
172,RUIUOFAPPJHIQX-UHFFFAOYSA-N,OADMET-0005917,Cc1cccc(C(=O)N2CCCN(C(=O)c3nn(C)c(C)c3Cl)CC2)c1
173,KZLWSNCKUFFORA-UHFFFAOYSA-N,OADMET-0005916,CC(C)Cn1cnc(S(=O)(=O)N2CC(=O)Nc3ccccc32)c1
174,HAXWJABKHZJNKI-UHFFFAOYSA-N,OADMET-0005915,COC1CCN(C(=O)NCCOc2ccc(C(C)(C)C)cc2)C(C)C1
175,GRIDBZHPCALFNO-UHFFFAOYSA-N,OADMET-0005914,Cc1c(N2CCC(C3CC3)C2)ncnc1N1CCC(C2CC2)C1
176,HHJHKPWIWDYUOK-UHFFFAOYSA-N,OADMET-0005913,Cc1cccc(C2CCCN2C(=O)NCc2ccsc2)n1
177,BYQXMJFFQMJEPC-UHFFFAOYSA-N,OADMET-0005912,CS(=O)(=O)c1cccc(NC(=O)NCC2CCN(c3ccc(F)cc3)C2)c1
178,KLPAEUWMZVVNNT-UHFFFAOYSA-N,OADMET-0005911,O=S(=O)(NC1CC(O)C12CCC2)c1ccc2c(c1)CCCC2
179,IUCSJHXEQGSJSE-UHFFFAOYSA-N,OADMET-0005910,O=C(Cc1ccccc1)NCCC(=O)N1CCCC1CC(O)c1ccccc1
180,LUIQXOKUNHJUSI-UHFFFAOYSA-N,OADMET-0005909,COC(=O)C1CCn2c(CCCOc3ccc(Cl)cc3C)nnc2C1
181,MTZWMEDWMXGQTC-UHFFFAOYSA-N,OADMET-0005908,Cc1ccc2oc(C(=O)N(C)C3CCCCC3S(C)(=O)=O)cc2n1
182,VLFBPQBTBWKZAO-UHFFFAOYSA-N,OADMET-0005907,CC(C)Oc1cncc(C(=O)N2CC(C)OCC2c2ccccc2)c1
183,CWQUKVUPNMYRCT-UHFFFAOYSA-N,OADMET-0005906,COc1ccc(Cl)c(CN2C(=O)NC3(CCc4ccccc4C3)C2=O)c1
184,ZRUDINKNTXBZFF-UHFFFAOYSA-N,OADMET-0005905,Cc1noc(C)c1CC(=O)N(Cc1ccccc1)C1CC(C)(C)OC1(C)C
185,DOEHPOBMCJZKBX-UHFFFAOYSA-N,OADMET-0005904,CN1CCN(C(=O)CCc2nc3ccccc3o2)C(c2ccccc2)C1
186,OMQDGDIDGWFKFW-UHFFFAOYSA-N,OADMET-0005903,COc1ccc2c(c1)N(C(=O)c1ccnc(C3CC3)c1)CCO2
187,HLXMYRZADABLCC-MYFVLZFPSA-N,OADMET-0005902,CC(=O)Nc1cccc(OCCNC2[C@H]3CCC[C@H]3C2(C)C)c1
188,WTTPTXHWBCVSAE-UHFFFAOYSA-N,OADMET-0005901,CC(C)n1ccc(CN2CCCNC(=O)C2Cc2ccccc2)n1
189,WCBCFJYHOKJAIB-UHFFFAOYSA-N,OADMET-0005900,COc1cccc2c(N3CCOC(CN(C)C)C3)nccc12
190,VRHLCRQRRJHCMR-UHFFFAOYSA-N,OADMET-0005899,O=C(NCc1cccc(N2CCOCC2)n1)c1csc2c1CCCC2
191,IDNPPRMESYOUPM-KRWDZBQOSA-N,OADMET-0005898,CC(C)Cn1cc(NC(=O)N2CC[C@H](Oc3ccccc3)C2)cn1
192,HBVPHAXSOXGVAQ-UHFFFAOYSA-N,OADMET-0005897,CC1Oc2ccccc2OC1C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1
193,JKIIACZABVJTSW-UHFFFAOYSA-N,OADMET-0005896,Cc1cccc(C2CCCN2C(=O)CCc2cnn(C)c2)c1C
194,BSZJGUYIKNYVHK-FQEVSTJZSA-N,OADMET-0005895,CC(C)c1ccc2c(c1)[C@@H](NC(=O)c1c[nH]c(C(=O)N3CCCC3)c1)CCC2
195,VCPUAYYOKFHAGQ-UHFFFAOYSA-N,OADMET-0005894,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1
196,WADBRDPPDQHGDF-UHFFFAOYSA-N,OADMET-0005893,Cc1oc(C#N)cc1C(=O)N1CCN(CC(F)(F)F)CC(C)C1
197,BWAAEYBOCQIPMN-UHFFFAOYSA-N,OADMET-0005892,CC(C)N(C(=O)c1ccnn1C(C)C)c1ccc(Br)cn1
198,SOPXVKVZLPBFHV-UHFFFAOYSA-N,OADMET-0005891,CN(C(=O)c1noc2c1CCCCC2)c1ccc(-c2ccccc2)nn1
199,DSLZMQBZYLSBTB-UHFFFAOYSA-N,OADMET-0005890,COc1ccc(NC(=O)C2CCCN2C(=O)CCc2ccco2)cc1
200,QDQYRQVQOSZPRQ-UHFFFAOYSA-N,OADMET-0005889,Cn1cnc2c(c1=O)CCN(C(=O)NC1CCCc3c(F)cc(Cl)cc31)C2
201,YNJQLAHZSZJPIO-QIONWKSUSA-N,OADMET-0005888,CC1(C)CC(NC(=O)N[C@H]2c3ccccc3C[C@H]2O)c2ccc(F)cc2O1
202,BYNAJNJJJASYTM-UHFFFAOYSA-N,OADMET-0005887,CCC(CC)n1nc(C)cc1-c1nc(C(C)(C)NC(C)=O)no1
203,ZMRFNBCSWLZXAP-UHFFFAOYSA-N,OADMET-0005886,O=C(Cn1nnc(C2CC2)n1)N1CCCc2ccccc21
204,UANONHNVNFUJOC-UHFFFAOYSA-N,OADMET-0005885,COc1ccc(Cl)cc1N1CCC(NC(=O)NCC2C(C)(C)C2(F)F)C1
205,CQTHUYCCTGRQOD-UHFFFAOYSA-N,OADMET-0005884,CC1C(c2ccccc2)CCN1C(=O)Nc1cn(C)nc1C1CCCCC1
206,CGTNELINAFTBOA-UHFFFAOYSA-N,OADMET-0005883,Cc1cc(C(F)(F)F)nc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1
207,QOJHQCUNZSWVHF-UHFFFAOYSA-N,OADMET-0005882,N#Cc1ccc(OCc2noc(C3CCCCC3)n2)c(Cl)c1
208,NNWPGRNASUEASN-HNNXBMFYSA-N,OADMET-0005881,CCOc1ccc(CNC(=O)N2CCOC[C@@H]2CC(C)C)cc1F
209,RBFWRWJCOIIAOK-UHFFFAOYSA-N,OADMET-0005880,O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1
210,LOZYDCPLALOFTL-UHFFFAOYSA-N,OADMET-0005879,Cc1cc(-c2noc(-c3noc4c3CCCC4)n2)c(C)o1
211,LJRQZOXFRPQPOY-UHFFFAOYSA-N,OADMET-0005878,Cc1nc(C2CN(C(=O)C3(c4ccccc4F)CCCC3)CCO2)no1
212,IRZJDMOKVIXLMH-UHFFFAOYSA-N,OADMET-0005877,CCOC1(C)CCN(C(=O)N(C)Cc2ccccc2)CC1
213,IRPBCDHFDIRPCG-UHFFFAOYSA-N,OADMET-0005876,CCC(C)S(=O)(=O)NC(=O)c1csc(C2CCCCC2)n1
214,JHJNVPMWROZEOJ-UHFFFAOYSA-N,OADMET-0005875,O=C(Cc1ccccc1O)N1CCCN(C(=O)c2ccc(Cl)cc2)CC1
215,ZPWACRKSMIAOHN-UHFFFAOYSA-N,OADMET-0005874,CS(=O)(=O)CC1CCCCN1C(=O)c1csc2c1CCCC2
216,ZYPJZJXFTMGPQG-GVJPCGBOSA-N,OADMET-0005873,CO[C@H]1C[C@H](c2nnc(C)o2)N(C(=O)C2SCCc3ccccc32)C1
217,MATGKUQSSFGJSU-UHFFFAOYSA-N,OADMET-0005872,CC(Oc1ccc(F)cc1)c1nnc2n1CC(C)(C)CC2
218,JWWKJYAXZZIMRB-UHFFFAOYSA-N,OADMET-0005871,CC(C)(C)c1nc(CC(=O)NC2c3ccccc3CC2O)cs1
219,JFHSBXXHDLRYIN-UHFFFAOYSA-N,OADMET-0005870,O=C(CC(=O)N1CCCC1CCc1ccccc1)NCC(F)(F)F
220,XRXXLXIEMUAXDN-UHFFFAOYSA-N,OADMET-0005869,Cn1nnc(CNC(=O)N2Cc3ccccc3CC2c2ccccc2)n1
221,KESKFKJDTWUQSA-UHFFFAOYSA-N,OADMET-0005868,COc1ccc(CNC(=O)C2CCCN2C(=O)c2ccccc2O)cc1Cl
222,PNGYTVMQRHQOQU-UHFFFAOYSA-N,OADMET-0005867,CN(C)c1ccc(C(=O)NCc2cn(C(C)(C)C)c(=O)[nH]c2=O)cc1
223,ZNEMEGIOVDBPET-UHFFFAOYSA-N,OADMET-0005866,O=C(Cc1cccc(C(F)(F)F)n1)Nc1cncc2c1CCCC2
224,AMPPBONCELDULS-UHFFFAOYSA-N,OADMET-0005865,COC(Cc1ccccc1)CS(=O)(=O)N1CC(C)CC1c1cccnc1
225,BQNATFGVLJYIAJ-UHFFFAOYSA-N,OADMET-0005864,Cc1noc(Cl)c1CCC(=O)N1CCCCC1CC(C)O
226,MQGUJOHJUHNWGX-UHFFFAOYSA-N,OADMET-0005863,CCc1nc(N2CCN(c3ccccn3)CC2)sc1C(=O)OC
227,DCYNKPUEXZIPSA-UHFFFAOYSA-N,OADMET-0005862,CC1(c2ccccc2C(=O)NCc2cccc(S(N)(=O)=O)c2)CC1
228,OXJYPNFMBBSWOX-UHFFFAOYSA-N,OADMET-0005861,CNC(=O)C1CN(C(=O)C2CCc3cc(C)ccc3O2)c2ccccc2O1
229,WFEUNJZDULDZDW-UHFFFAOYSA-N,OADMET-0005860,CC(c1ccsc1)N1CCN(C(=O)c2cc3ccccc3c(=O)[nH]2)CC1
230,IUAFDXWNMIVGGY-UHFFFAOYSA-N,OADMET-0005859,O=C(c1cccc(NCc2cc(O)cc(Cl)c2)c1)N1CCOCC1
231,VMDKOTYYANSOBK-UHFFFAOYSA-N,OADMET-0005858,Cn1cc(C(NC(=O)c2cccc3c2OCC3)C(C)(C)C)cn1
232,ALPAMLHLXGEYCV-UHFFFAOYSA-N,OADMET-0005857,Cc1nc(C2CCCN2CC(=O)N2CCCCC2C)cs1
233,JUAYEPILUMVOGD-UHFFFAOYSA-N,OADMET-0005856,COc1ccc2c(c1)C1(CC1)CN(C(=O)Cn1ncc3ccccc3c1=O)C2
234,MZEAWDLZHICYOC-SFHVURJKSA-N,OADMET-0005855,Cc1cccc2c(CC(=O)N3Cc4ccccc4C[C@H]3C(N)=O)c[nH]c12
235,MHWJRDLMNTUJBP-UHFFFAOYSA-N,OADMET-0005854,CCOC1CC(O)(CNC(=O)c2ccc(C)c(OC)c2)C1(C)C
236,ANJHOBGFDAEZIV-UHFFFAOYSA-N,OADMET-0005853,O=C(NCc1nc(=O)o[nH]1)c1ccc(N2CCCCCC2)cc1
237,SZDHKLPAOPJDNQ-UHFFFAOYSA-N,OADMET-0005852,COC(=O)C1(N(C)S(=O)(=O)c2cccc(Cl)c2)CC(OC)C1
238,LVWUAXUFYURDAQ-UHFFFAOYSA-N,OADMET-0005851,CCc1c(NC(=O)c2cocn2)cnn1-c1ccccc1Cl
239,ACEODMQTQNCJQJ-HZPDHXFCSA-N,OADMET-0005850,CO[C@@H]1CCOC[C@H]1NC(=O)NCC1(c2ccc(F)cc2)CCC1
240,IRFUZJWGKXLKFT-UHFFFAOYSA-N,OADMET-0005849,Cc1ccc(C(=O)NC2(c3ccccc3F)COC2)cn1
241,JZRPLMWWIVBQRB-UHFFFAOYSA-N,OADMET-0005848,CSC(CO)C(C)NCC(O)Cn1c(-c2ccccc2)noc1=O
242,NPZPIMWHOCMQED-UHFFFAOYSA-N,OADMET-0005847,O=C(c1cnn(-c2ccccc2)c1)N1CCC(Oc2ccccn2)C1
243,YAOYODKAQMWJKZ-SNVBAGLBSA-N,OADMET-0005846,C[C@@H](NC(=O)Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1
244,JOBATNBQBNLVSO-UHFFFAOYSA-N,OADMET-0005845,CN1CCN(C(=O)c2ccc(S(C)(=O)=O)nc2)c2cc(F)ccc21
245,NZSHGGZIAHNQHX-XGWLTEMNSA-N,OADMET-0005844,C[C@H](NC(=O)NC[C@H]1C[C@@H]1c1ccccc1)c1cncc(F)c1
246,ATVIQSIFQPGBBE-UHFFFAOYSA-N,OADMET-0005843,O=C(c1ccc(-c2ccccc2)[nH]1)N(CC(F)F)CC(F)F
247,ZALOYBKIMZCTEL-UHFFFAOYSA-N,OADMET-0005842,COc1cnc(NC(=O)N2CCCS(=O)(=O)CC2C2CC2)s1
248,XQVRIARKRQWQPB-UHFFFAOYSA-N,OADMET-0005841,COc1cc(F)c(C(=O)NCc2nnc(C(C)(C)C)s2)c(F)c1
249,SYBDTGVQVFRTAG-UHFFFAOYSA-N,OADMET-0005840,CC(C)(C)OC(=O)N1C2CCC1CC(CNc1ccc(C#N)nn1)C2
250,ANZVCZAGMVDWPV-UHFFFAOYSA-N,OADMET-0005839,CC(=O)NC(Cc1nc(-c2ccc(F)c(F)c2)no1)c1c(F)cccc1F
251,VYUFPKYULHKDHH-UHFFFAOYSA-N,OADMET-0005838,O=C(CN1CCN(C2CC2)C1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1
252,REWBXONGYCMTDZ-SNVBAGLBSA-N,OADMET-0005837,C[C@@H](NC(=O)N1CCOCC(F)(F)C1)c1cccc(O)c1
253,WFGGFDOFVZDCKZ-UHFFFAOYSA-N,OADMET-0005836,Cc1nnc(N(C)C(=O)c2c(Cl)cccc2OCC2CC2)s1
254,AINMRJYJKSPEDD-UHFFFAOYSA-N,OADMET-0005835,O=C(NCc1cn2cc(Cl)cc(Cl)c2n1)c1cccc2nn[nH]c12
255,ZCPOQTOXPVTOSJ-UHFFFAOYSA-N,OADMET-0005834,COC1CCN(C(=O)CNS(=O)(=O)c2ccc3c(c2)COC3)C(C2CC2)C1
256,CHYTVGLFJQKIPP-UHFFFAOYSA-N,OADMET-0005833,O=c1c(Cl)c(N2CCc3ccccc3C2)cnn1Cc1ccccc1
257,CWEMNQHAYZPVJG-UHFFFAOYSA-N,OADMET-0005832,O=C(c1cccc2oc(=O)[nH]c12)N1CCN(C2CC2)c2ccccc21
258,XRRLNLAOYOTKFY-UHFFFAOYSA-N,OADMET-0005831,O=C(NCCCC(=O)N1CCc2ccccc21)c1cc(F)cc2[nH]nnc12
259,KTZCJBYQYCACON-UHFFFAOYSA-N,OADMET-0005830,COC1(c2noc(CCc3ccccc3C)n2)CCOCC1
260,BCWRDVPIWNAOKF-UHFFFAOYSA-N,OADMET-0005829,CC1(C)CCCN1C(=O)Cn1cc(-c2ccc(Cl)s2)nn1
261,YENZLSDXLVUTIC-UHFFFAOYSA-N,OADMET-0005828,CC(NC(=O)N(C)Cc1ccon1)c1cc(F)ccc1N(C)C
262,IIPVRFBGMSHSPP-UHFFFAOYSA-N,OADMET-0005827,O=C(Cc1ccn(-c2ccc(F)cc2)n1)Nc1ccc2c(c1)C(=O)NCC2
263,HUORSAKBYNEWOX-UHFFFAOYSA-N,OADMET-0005826,OC1(C(F)(F)F)CCN(c2cc(N3CCCCC3)ncn2)C1
264,WOXUZPJUZFEHDJ-UHFFFAOYSA-N,OADMET-0005825,CC(NC(=O)N1CCOCC1C1CCCO1)c1cccc(F)c1F
265,WIWXZGDHBZTUTK-UHFFFAOYSA-N,OADMET-0005824,Cc1c(C(=O)NCc2cccc3c2OCC3)nnn1-c1ccn(C)n1
266,XWNJTOXXELKKNT-UHFFFAOYSA-N,OADMET-0005823,CC(C)c1cc(C(=O)NC(C)c2nnnn2-c2ccccc2)c2cnn(C(C)C)c2n1
267,RZOVHTDVIKNRPV-UHFFFAOYSA-N,OADMET-0005822,CC(C)(C)OC(=O)NC1(CCNC2C(=O)NCC2(C)C)CCC1
268,BWZUKEOXSUNTGH-UHFFFAOYSA-N,OADMET-0005821,Cc1nn(CC(F)F)cc1-c1nc(C2CCc3ccccc32)no1
269,DCYINWCAUVYNCD-UHFFFAOYSA-N,OADMET-0005820,Cn1ccc(-c2cn(CC(O)c3ccc(Cl)cc3Cl)nn2)n1
270,GGXKSMMSRQNKRI-UHFFFAOYSA-N,OADMET-0005819,Cc1ccc(-c2noc(C3(C)CCC(=O)NC3)n2)cc1Cl
271,NPOGLMXQSZTXFY-UHFFFAOYSA-N,OADMET-0005818,CCCN(C(=O)c1cc(C)cc(O)n1)C1CCc2ccccc2C1
272,YWBAWRNDULFXPH-UHFFFAOYSA-N,OADMET-0005817,O=C1CS(=O)(=O)c2cc(NC(=O)c3ccsc3Br)ccc2N1
273,ZEBGLWDHBDDNRT-UHFFFAOYSA-N,OADMET-0005816,O=C(CC1CCCN1)Nc1ccccc1-c1nc2ccccc2[nH]1
274,YSFHSNRDFVOSLX-UHFFFAOYSA-N,OADMET-0005815,O=C(C(c1ccccc1)n1cc(-c2cncnc2)nn1)N1CCCCC1
275,SCUPQOZWHJCDHO-UHFFFAOYSA-N,OADMET-0005814,O=S1(=O)CCCC1c1nc(C2(c3ccc(F)cc3)CCC2)no1
276,YNZRGTDAPKOIRZ-UHFFFAOYSA-N,OADMET-0005813,Cc1ccc(C2(c3noc(Cn4cc(C)cn4)n3)CCOCC2)cc1
277,JPOJZHJYWGFGNZ-UHFFFAOYSA-N,OADMET-0005812,CN(CCO)S(=O)(=O)c1ccccc1CNC(=O)C1CC12CCCC2
278,VNXDVPIEKLJBAE-UHFFFAOYSA-N,OADMET-0005811,CCC1(c2ccc(Cl)cc2)NC(=O)N(c2cncc(Br)c2C)C1=O
279,KBZUZCHVLURMCW-CXRLMVSZSA-N,OADMET-0005810,CO[C@H]1C[C@H](c2nnc(C)o2)N(CC2CCc3ccccc3C2)C1
280,GNHMQIVXEINVCK-UHFFFAOYSA-N,OADMET-0005809,CN1CCC(OCc2nc(-c3ccc(Oc4ccccc4C(F)(F)F)nc3)no2)CC1
281,RTQQWXFMGMPLAP-UHFFFAOYSA-N,OADMET-0005808,Cc1cn(C2CCCCC2)nc1NC(=O)NCc1ccccc1CC(F)(F)F
282,GAHLKHKAXMUQON-UHFFFAOYSA-N,OADMET-0005807,CC(=O)N1CCCCCC1C1CCN(C(=O)c2cccc(-n3cncn3)c2)CC1
283,KMRFRXZYPXSJAV-UHFFFAOYSA-N,OADMET-0005806,CC1(C)CCOC1CS(=O)(=O)N1CCCC(c2ccn[nH]2)C1
284,JPKNAFFCNYNTAM-UHFFFAOYSA-N,OADMET-0005805,CC(=O)Nc1nc(C(=O)N2CC(C)(C)c3ccc(F)cc32)cs1
285,ZUJIGNAEGZFVCH-UHFFFAOYSA-N,OADMET-0005804,CC(C)C(CNC(=O)N1CCN(C(=O)C(C)(C)C)CC1)Cc1ccccc1
286,IABGYQWXYSWIMI-UHFFFAOYSA-N,OADMET-0005803,CCC(c1ccccc1)c1nnc(NC(=O)N2CCc3ncncc3C2)s1
287,ZVNDQIPSTKLPQH-UHFFFAOYSA-N,OADMET-0005802,CCn1c(C2CCCN2C(=O)c2cnn(C(C)C)c2)nc2ccccc21
288,FPPHFWWTTJZYTF-UHFFFAOYSA-N,OADMET-0005801,O=C(N1CC(S(=O)(=O)NC2CCCC2)C1)C1(C(F)(F)F)CCOCC1
289,KOMQOBZLPXBGIL-UHFFFAOYSA-N,OADMET-0005800,O=S(=O)(N1CCc2ccccc2C1)N(Cc1cccc(O)c1)CC1CC1
290,GHEQZIWGZGHYLK-UHFFFAOYSA-N,OADMET-0005799,COc1ccc(CC(=O)NCC2CCC3(CCOCC3)CO2)c(C)c1
291,BLCJWASFICNLOR-UHFFFAOYSA-N,OADMET-0005798,Cc1c(NC(=O)CC(C2CCC2)C2CCC2)ccc(F)c1N1C(=O)CNC1=O
292,YGQXZBNMBCZZNA-UHFFFAOYSA-N,OADMET-0005797,CC(NC(=O)c1nc2cccnc2s1)(C1CC1)C(F)(F)F
293,WEEGQGAXYCRQAE-UHFFFAOYSA-N,OADMET-0005796,CN(c1ccccc1C(=O)Nc1ccc(-c2nc3ccccc3[nH]2)cc1)S(C)(=O)=O
294,SSDXXBNICUGPBF-UHFFFAOYSA-N,OADMET-0005795,CC(C)c1ocnc1C(=O)N(C)CCN(C)C(=O)C1CCC(C(F)(F)F)C1
295,DYJSNEYWAJRPEX-UHFFFAOYSA-N,OADMET-0005794,CCN(c1cccnc1)S(=O)(=O)c1cccc(OC)c1OC
296,ZKGSMTHPXZVCON-CABCVRRESA-N,OADMET-0005793,NC(=O)CC1(NC(=O)[C@H]2C[C@@H]2c2cccc(O)c2)CCCCC1
297,GSQAUZICWJUAST-UHFFFAOYSA-N,OADMET-0005792,CC1CN(CC(C)(C)O)CCN1C(=O)NCCCc1ccc(Cl)cc1
298,DFAJNUYDQJOAIH-UHFFFAOYSA-N,OADMET-0005791,Cc1ccc(C(F)(F)F)cc1S(=O)(=O)N1CCOCC12CCOC2
299,ROWVAPGGXFNGEF-LLVKDONJSA-N,OADMET-0005790,COc1cc(C(=O)N[C@H](C)c2oc3ccccc3c2C)cc(Cl)c1O
300,SNVTUFDNJYYPOV-UHFFFAOYSA-N,OADMET-0005789,COC1CCC(CC(=O)N(C)CC(C)(O)c2ccccc2)CC1
301,QLTNOPWMWQYYKN-UHFFFAOYSA-N,OADMET-0005788,O=C(c1ccc(Oc2cccc(Cl)c2Cl)nn1)N1CC(O)(C2CC2)C1
302,DXBYZVMXBRNBDB-UWUNEBHHSA-N,OADMET-0005787,O=C(Cn1nnnc1-c1ccccc1)N[C@]1(c2ccccc2)C[C@H](O)C1
303,CCWKWZDOARHVPW-UHFFFAOYSA-N,OADMET-0005786,CC(CNS(=O)(=O)c1cnn(-c2ccccc2)c1)N1CCCCC1=O
304,WPRKAFWHASEFDD-DAFXYXGESA-N,OADMET-0005785,CC(NC(=O)N1CCC[C@H]1CN1CCOCC1)c1nc(Cc2ccccc2)no1
305,HXVPFLAIUCTCLG-UHFFFAOYSA-N,OADMET-0005784,O=C(Nc1cccnc1N1CCOCC1)N1CCCc2ccccc2CC1
306,YDNNWCSROCTHFP-UHFFFAOYSA-N,OADMET-0005783,CCN(CC(=O)Nc1c(Cl)cccc1Cl)C(=O)c1cnn(-c2ccccc2)n1
307,YWHCPENBTKYQMF-UHFFFAOYSA-N,OADMET-0005782,Cn1ncc(C(=O)Nc2cccc3cc[nH]c23)c1-n1cccc1
308,LVLCMKVEJYQDMU-UHFFFAOYSA-N,OADMET-0005781,CC1CN(CC(=O)N(CC(F)(F)F)C(C)C)c2ccccc2NC1=O
309,ZHMAMFYEVUWYHT-UHFFFAOYSA-N,OADMET-0005780,CN(Cc1nc(-c2c(F)cccc2F)cs1)CC1(O)CCC1
310,FJJXAWHQHGWSBF-UHFFFAOYSA-N,OADMET-0005779,COc1ncc(Br)cc1S(=O)(=O)N1CCC(Oc2ccccn2)C1
311,PIXRXWGQJSQWHO-UHFFFAOYSA-N,OADMET-0005778,CC(C)c1ccc(-n2cc(O)c(C(=O)N3CCC=C(F)C3)n2)cc1
312,FWXSJANUKONOQQ-UHFFFAOYSA-N,OADMET-0005777,CCOc1ccccc1CN(C)S(=O)(=O)CC1CCCO1
313,GWDVBNTUQDVNPY-FUKCDUGKSA-N,OADMET-0005776,CC1(NC(=O)[C@@H]2CCCO2)CCN(C(=O)c2cc(F)cc3cc[nH]c23)C1
314,BRKQVABNFQESNS-UHFFFAOYSA-N,OADMET-0005775,O=C(OCc1ccccc1)N1CCN(C(=O)c2cncc3nc(C(F)(F)F)[nH]c23)CC1
315,GHHQQHRFHYYYEA-UHFFFAOYSA-N,OADMET-0005774,CC(c1cccnc1)N(C)C(=O)Nc1cnc(C(C)(C)C)nc1
316,NQTZHBDIZWHZRQ-UHFFFAOYSA-N,OADMET-0005773,CC(C)(C)c1cc(C(=O)N2CCC(O)(C(F)F)CC2)no1
317,IWRMIUVOUVYHDC-UHFFFAOYSA-N,OADMET-0005772,Cc1cc2ccccc2n1CC(=O)N1CCCC1C(C)(C)O
318,VLZNQWAUEXYTLC-UHFFFAOYSA-N,OADMET-0005771,COc1c(C(=O)N2CCN(C3CC3)c3ccccc32)cnc2c1cnn2C
319,CHIUNCWZOKGPLU-UHFFFAOYSA-N,OADMET-0005770,COc1ccc(C(NC(=O)c2cnn3cccnc23)C2CC2)cn1
320,KQTDCJOXKAQMHS-UHFFFAOYSA-N,OADMET-0005769,CC(C(=O)Nc1cccc(-c2ccn[nH]2)c1)c1ccccc1
321,JTIXUORWKWDSRO-UHFFFAOYSA-N,OADMET-0005768,O=C(NCC1(C2(O)CCC2)CC1)c1ncc(C(F)(F)F)cc1Cl
322,BALIJDGIGMQVMM-UHFFFAOYSA-N,OADMET-0005767,Cc1ccc(C(=O)N(C)Cc2cn(-c3ccc(F)cc3Cl)nn2)cc1
323,TXHULZCABKAZOB-UHFFFAOYSA-N,OADMET-0005766,CC(C)(NC(=O)C1CCN(c2ccc3nnnn3n2)CC1)c1cccs1
324,PQYPFFASSMZDMA-UHFFFAOYSA-N,OADMET-0005765,NC(=O)CC1CCCN(C(=O)NC2CCCc3sccc32)C1
325,LKQLYTYZBZIBSB-CYBMUJFWSA-N,OADMET-0005764,C[C@@H](NC(=O)N(C)C1Cc2ccccc2C1)c1cccc(O)c1
326,ACPJUVGNTPNUOB-UHFFFAOYSA-N,OADMET-0005763,CC(C)Cn1ccnc1NC(=O)c1cc2cccn2cn1
327,TVOGWPQQJSSLBC-UHFFFAOYSA-N,OADMET-0005762,O=C(c1ncoc1-c1ccon1)N1CCOc2c(Br)cccc2C1
328,JUMJDUFSGJOBNY-UHFFFAOYSA-N,OADMET-0005761,O=C(c1c[nH]nc1-c1cccc(Cl)c1)N1CCCC(O)(C(F)(F)F)C1
329,PDRMLCKMZRDHOW-UHFFFAOYSA-N,OADMET-0005760,CC(O)CC1CCCN1C(=O)C1CCN(c2ccccc2F)C1
330,XFOAKKRCKCVQOA-UHFFFAOYSA-N,OADMET-0005759,CC(NC(=O)NC1CC(=O)N(C2CC2)C1)c1cccc2ccccc12
331,IAUITTZWSOAVCK-UHFFFAOYSA-N,OADMET-0005758,COCc1noc(CN2CCc3c(Br)cc(C)cc3C2)n1
332,PQLNDFAXCIPNRU-UHFFFAOYSA-N,OADMET-0005757,Cn1nccc1C1CCCN1CC(=O)Nc1cc(F)ccc1F
333,TULLPNOZEUPQFX-UHFFFAOYSA-N,OADMET-0005756,CCc1cnc(CNS(=O)(=O)c2cnn(-c3ccccc3)c2)s1
334,QYATYFWVQSEJPP-UHFFFAOYSA-N,OADMET-0005755,O=C(c1ccc2[nH]ncc2c1)N1CCCC(C(=O)N2CCC3(C2)Oc2ccccc2O3)C1
335,QOINUAMLEBVPFY-UHFFFAOYSA-N,OADMET-0005754,O=C(Nc1ccc(Cc2nc3ccccc3s2)cc1)Nc1cc[nH]n1
336,HOKIEOIBMAMYDU-DIFFPNOSSA-N,OADMET-0005753,C[C@@H]1COC[C@@](CO)(CNC(=O)c2c(Cl)ccc3ccoc23)N1C
337,SADPEFIROSZXJF-CYBMUJFWSA-N,OADMET-0005752,CC[C@@H]1C(=O)NCCCN1CC(=O)Nc1ccccc1C(F)(F)F
338,OFYQMSDWNXETFR-UHFFFAOYSA-N,OADMET-0005751,O=C(CC(C1CCC1)C1CCC1)N1CCC(c2cnccn2)C1
339,JVDGAKHVFVRQPJ-UHFFFAOYSA-N,OADMET-0005750,O=C(c1ccncc1F)N1CCN(C2CC2)c2ccccc21
340,AWWOJKWIDRKRRX-UHFFFAOYSA-N,OADMET-0005749,COCCC1(C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)CC1
341,HSJWZABWMCKRTF-AEFFLSMTSA-N,OADMET-0005748,CO[C@@H]1C[C@@H](C(=O)Nc2ccc(SC(F)F)cc2)N(C(=O)OCc2ccccc2)C1
342,OKNLWKFXZMBQDY-UHFFFAOYSA-N,OADMET-0005747,CC(=O)N1CCCN(c2ccc(F)cc2NC(=O)NCCC(C)(C)O)CC1
